Best model: model_fold_4_epoch_1
true_label, pred_label, file_name
0,1,Joey/Joey_23.wav
1,1,H/H_21.wav
1,1,B/B_7.wav
0,1,E/E_19.wav
0,1,E/E_31.wav
0,1,J/J_22.wav
1,1,Joey/Joey_15.wav
1,1,J/J_27.wav
1,1,H/H_30.wav
0,1,Joey/Joey_3.wav
1,1,B/B_10.wav
1,1,J/J_8.wav
0,1,E/E_36.wav
0,1,Kendra/Kendra_34.wav
0,1,Kendra/Kendra_22.wav
0,1,E/E_7.wav
1,1,Kevin/Kevin_36.wav
1,1,Joanna/Joanna_12.wav
0,1,J/J_21.wav
1,1,J/J_31.wav
1,1,J/J_34.wav
0,1,Joey/Joey_12.wav
1,1,Joanna/Joanna_32.wav
0,1,Kendra/Kendra_35.wav
1,1,Joanna/Joanna_25.wav
0,1,E/E_26.wav
0,1,H/H_27.wav
1,1,Kevin/Kevin_20.wav
1,1,Joanna/Joanna_22.wav
1,1,H/H_12.wav
0,1,Joanna/Joanna_7.wav
1,1,J/J_1.wav
1,1,B/B_32.wav
1,1,H/H_24.wav
0,1,Kendra/Kendra_19.wav
1,1,Joanna/Joanna_29.wav
1,1,Kevin/Kevin_32.wav
1,1,Kevin/Kevin_2.wav
0,1,Kendra/Kendra_12.wav
1,1,B/B_12.wav
0,1,E/E_34.wav
0,1,E/E_16.wav
0,1,Joey/Joey_5.wav
1,1,Kevin/Kevin_34.wav
0,1,Kendra/Kendra_10.wav
1,1,H/H_4.wav
1,1,B/B_14.wav
1,1,Kevin/Kevin_10.wav
0,1,E/E_9.wav
0,1,E/E_24.wav
1,1,H/H_6.wav
0,1,Joey/Joey_8.wav
1,1,Kendra/Kendra_26.wav
0,1,J/J_20.wav
1,1,Joanna/Joanna_24.wav
0,1,Kevin/Kevin_22.wav
0,1,B/B_30.wav
